2019-02-06 11:33:27.541712999,33.14969210546766,-116.65816701203707,0.076171875,4.188444654574e-05,-0.00138458923902363,-0.0043151862919330606,,0.076171875,0,1,0,0,470.309,-20.787029,-68.905501174
2019-02-06 11:33:29.935435057,33.14969210546766,-116.65816701203707,0.076171875,4.188444654574e-05,-0.00138458923902363,-0.0043151862919330606,,0.076171875,0,1,0,0,470.309,-22.748720000000002,-71.87737912
2019-02-06 11:33:32.414405108,33.14969210546766,-116.65816701203707,0.076171875,4.188444654574e-05,-0.00138458923902363,-0.0043151862919330606,,0.076171875,0,1,0,0,470.309,-24.552282,-73.583548772
2019-02-06 11:33:34.837606907,33.14969210546766,-116.65816701203707,0.076171875,4.188444654574e-05,-0.00138458923902363,-0.0043151862919330606,,0.076171875,0,1,0,0,470.309,-21.500851,-69.623606106
2019-02-06 11:33:37.227831125,33.14969210546766,-116.65816701203707,0.076171875,4.188444654574e-05,-0.00138458923902363,-0.0043151862919330606,,0.076171875,0,1,0,0,470.309,-24.318129000000003,-73.362040034
2019-02-06 11:33:39.646035910,33.14969210546766,-116.65816701203707,0.076171875,4.188444654574e-05,-0.00138458923902363,-0.0043151862919330606,,0.076171875,0,1,0,0,470.309,-23.455765,-72.54624369
2019-02-06 11:33:42.224967957,33.14969210546766,-116.65816701203707,0.076171875,4.188444654574e-05,-0.00138458923902363,-0.0043151862919330606,,0.076171875,0,1,0,0,470.309,-23.745256,-72.820102176
2019-02-06 11:33:44.630319834,33.14969210546766,-116.65816701203707,0.076171875,4.188444654574e-05,-0.00138458923902363,-0.0043151862919330606,,0.076171875,0,1,0,0,470.309,-21.730873000000003,-69.855008238
2019-02-06 11:33:47.032916069,33.14969210546766,-116.65816701203707,0.076171875,4.188444654574e-05,-0.00138458923902363,-0.0043151862919330606,,0.076171875,0,1,0,0,470.309,-22.607445000000002,-71.74373297
2019-02-06 11:33:49.430702925,33.14969210546766,-116.65816701203707,0.076171875,4.188444654574e-05,-0.00138458923902363,-0.0043151862919330606,,0.076171875,0,1,0,0,470.309,-25.582283,-74.557929718
2019-02-06 11:33:51.834473133,33.14969210546766,-116.65816701203707,0.076171875,4.188444654574e-05,-0.00138458923902363,-0.0043151862919330606,,0.076171875,0,1,0,0,470.309,-26.301157,-75.237984522
2019-02-06 11:33:54.263972044,33.14969210546766,-116.65816701203707,0.076171875,4.188444654574e-05,-0.00138458923902363,-0.0043151862919330606,,0.076171875,0,1,0,0,470.309,-24.076132,-73.133110872
2019-02-06 11:33:56.682644844,33.14969210546766,-116.65816701203707,0.076171875,4.188444654574e-05,-0.00138458923902363,-0.0043151862919330606,,0.076171875,0,1,0,0,470.309,-23.962931,-73.026022726
2019-02-06 11:33:59.071336031,33.14969210546766,-116.65816701203707,0.076171875,4.188444654574e-05,-0.00138458923902363,-0.0043151862919330606,,0.076171875,0,1,0,0,470.309,-23.267955999999998,-72.368576376
2019-02-06 11:34:01.489639044,33.149692120935256,-116.65816701568097,0.0687255859375,0.00011243668268435,0.00158866413403302,-0.00222446909174323,,0.0687255859375,0,1,0,0,470.309,-24.228689000000003,-73.277429794
2019-02-06 11:34:03.908588171,33.14969216922614,-116.65816705622358,0.0633544921875,0.0037243252154439705,-0.00117540964856744,-0.0028019859455525897,,0.0633544921875,0,1,0,0,470.309,-24.646245999999998,-73.672438716
2019-02-06 11:34:06.354403973,33.149692240887,-116.6581671136242,0.0684814453125,0.00496237212792039,0.00181998673360795,0.00163230590987951,,0.0684814453125,0,1,0,0,470.309,-23.094397,-72.204389562
2019-02-06 11:34:08.775221109,33.149692345117344,-116.65816718117925,0.07116699218727263,0.00307413912378252,-0.0008359364583157,-0.005315564572811129,,0.07116699218727263,0,1,0,0,470.309,-23.474664999999998,-72.56412309
2019-02-06 11:34:11.207103014,33.14969249201383,-116.65816724152961,0.0697021484375,0.00425571436062455,6.995732837822e-05,0.005619170609861611,,0.0697021484375,0,1,0,0,470.309,-24.316023,-73.36004775800001
